Município;Dose;Total Doses Aplicadas
RIBEIRÃO BRANCO;UNICA;16
SÃO PAULO;UNICA;19
BORÁ;2° DOSE;167
NOVA CASTILHO;2° DOSE;207
UNIÃO PAULISTA;2° DOSE;262
TRABIJU;2° DOSE;268
URU;2° DOSE;312
FERNÃO;2° DOSE;328
VITÓRIA BRASIL;2° DOSE;310
PAULISTÂNIA;2° DOSE;296
SÃO JOÃO DE IRACEMA;2° DOSE;341
DIRCE REIS;2° DOSE;348
SANTA SALETE;2° DOSE;375
PRACINHA;2° DOSE;262
BALBINOS;2° DOSE;317
MESÓPOLIS;2° DOSE;405
SANTA CRUZ DA ESPERANÇA;2° DOSE;396
SANTANA DA PONTE PENSA;2° DOSE;397
BOREBI;2° DOSE;321
ASPÁSIA;2° DOSE;348
TURIÚBA;2° DOSE;398
FLORA RICA;2° DOSE;459
ARAPEÍ;2° DOSE;400
SÃO JOÃO DAS DUAS PONTES;2° DOSE;411
BENTO DE ABREU;2° DOSE;353
GUARANI D'OESTE;2° DOSE;401
EMBAÚBA;2° DOSE;399
SANTA CLARA D'OESTE;2° DOSE;389
MARINÓPOLIS;2° DOSE;405
BOM SUCESSO DE ITARARÉ;2° DOSE;372
CRUZÁLIA;2° DOSE;395
ZACARIAS;2° DOSE;402
JUMIRIM;2° DOSE;380
SAGRES;2° DOSE;416
MONÇÕES;2° DOSE;444
DOLCINÓPOLIS;2° DOSE;411
NOVA GUATAPORANGA;2° DOSE;419
LUCIANÓPOLIS;2° DOSE;441
NANTES;2° DOSE;351
QUEIROZ;2° DOSE;413
ARCO-ÍRIS;2° DOSE;548
LOURDES;2° DOSE;432
TURMALINA;2° DOSE;480
NOVA CANAÃ PAULISTA;2° DOSE;498
PARISI;2° DOSE;452
PONTES GESTAL;2° DOSE;433
TAQUARAL;2° DOSE;424
SÃO JOÃO DO PAU D'ALHO;2° DOSE;489
BREJO ALEGRE;2° DOSE;475
TORRE DE PEDRA;2° DOSE;462
ESTRELA DO NORTE;2° DOSE;387
CÁSSIA DOS COQUEIROS;2° DOSE;444
RUBIÁCEA;2° DOSE;428
RIBEIRÃO DOS ÍNDIOS;2° DOSE;539
RIBEIRA;2° DOSE;554
LUTÉCIA;2° DOSE;511
MOMBUCA;2° DOSE;459
ÓLEO;2° DOSE;520
ITAJU;2° DOSE;504
JERIQUARA;2° DOSE;465
ALVINLÂNDIA;2° DOSE;464
TIMBURI;2° DOSE;486
GABRIEL MONTEIRO;2° DOSE;472
SANTA MERCEDES;2° DOSE;466
ELISIÁRIO;2° DOSE;490
ITAPIRAPUÃ PAULISTA;2° DOSE;486
PLATINA;2° DOSE;491
NOVA INDEPENDÊNCIA;2° DOSE;445
PEDRANÓPOLIS;2° DOSE;526
SANTA RITA D'OESTE;2° DOSE;532
OSCAR BRESSANE;2° DOSE;589
ALTAIR;2° DOSE;537
NOVA LUZITÂNIA;2° DOSE;550
SANTO EXPEDITO;2° DOSE;581
CANAS;2° DOSE;492
FLORÍNEA;2° DOSE;523
QUADRA;2° DOSE;470
CÂNDIDO RODRIGUES;2° DOSE;624
EMILIANÓPOLIS;2° DOSE;538
MONTEIRO LOBATO;2° DOSE;691
MARAPOAMA;2° DOSE;560
SANDOVALINA;2° DOSE;502
PEDRINHAS PAULISTA;2° DOSE;528
PONTALINDA;2° DOSE;509
AREIAS;2° DOSE;548
SÃO FRANCISCO;2° DOSE;546
ÁLVARO DE CARVALHO;2° DOSE;520
PRATÂNIA;2° DOSE;499
SARUTAIÁ;2° DOSE;580
RUBINÉIA;2° DOSE;535
CORUMBATAÍ;2° DOSE;567
SUZANÁPOLIS;2° DOSE;546
MIRA ESTRELA;2° DOSE;566
NOVAIS;2° DOSE;628
GASTÃO VIDIGAL;2° DOSE;589
SEBASTIANÓPOLIS DO SUL;2° DOSE;587
CABRÁLIA PAULISTA;2° DOSE;618
MARIÁPOLIS;2° DOSE;573
MAGDA;2° DOSE;612
ESPÍRITO SANTO DO TURVO;2° DOSE;468
LUPÉRCIO;2° DOSE;631
RIBEIRÃO CORRENTE;2° DOSE;561
TEJUPÁ;2° DOSE;545
JOÃO RAMALHO;2° DOSE;493
ITAOCA;2° DOSE;700
REDENÇÃO DA SERRA;2° DOSE;660
INÚBIA PAULISTA;2° DOSE;636
CANITAR;2° DOSE;475
RIFAINA;2° DOSE;618
SANTÓPOLIS DO AGUAPEÍ;2° DOSE;577
BARÃO DE ANTONINA;2° DOSE;616
JÚLIO MESQUITA;2° DOSE;555
FLOREAL;2° DOSE;658
PONGAÍ;2° DOSE;659
ONDA VERDE;2° DOSE;613
TAQUARIVAÍ;2° DOSE;497
SÃO JOSÉ DO BARREIRO;2° DOSE;623
NIPOÃ;2° DOSE;566
ANHUMAS;2° DOSE;631
GLICÉRIO;2° DOSE;647
MARABÁ PAULISTA;2° DOSE;557
MOTUCA;2° DOSE;530
GAVIÃO PEIXOTO;2° DOSE;600
CAIABU;2° DOSE;647
PIQUEROBI;2° DOSE;717
ITAPURA;2° DOSE;669
NARANDIBA;2° DOSE;579
MERIDIANO;2° DOSE;650
PLANALTO;2° DOSE;623
PARANAPUÃ;2° DOSE;605
ANALÂNDIA;2° DOSE;659
PRESIDENTE ALVES;2° DOSE;782
UBIRAJARA;2° DOSE;645
BURITIZAL;2° DOSE;718
BARRA DO CHAPÉU;2° DOSE;576
UBARANA;2° DOSE;618
LUIZIÂNIA;2° DOSE;688
LAVRINHAS;2° DOSE;616
BORACÉIA;2° DOSE;713
CAMPOS NOVOS PAULISTA;2° DOSE;677
ALTO ALEGRE;2° DOSE;851
MACEDÔNIA;2° DOSE;703
OCAUÇU;2° DOSE;662
ÁLVARES FLORENCE;2° DOSE;773
GUZOLÂNDIA;2° DOSE;611
IARAS;2° DOSE;630
IPORANGA;2° DOSE;802
MONTE CASTELO;2° DOSE;729
SANTA ERNESTINA;2° DOSE;652
SALMOURÃO;2° DOSE;748
SANTA MARIA DA SERRA;2° DOSE;809
CORONEL MACEDO;2° DOSE;711
ADOLFO;2° DOSE;737
ALAMBARI;2° DOSE;759
RIBEIRÃO DO SUL;2° DOSE;797
ARAMINA;2° DOSE;787
INDIAPORÃ;2° DOSE;862
MIRASSOLÂNDIA;2° DOSE;773
GUAIMBÊ;2° DOSE;828
MURUTINGA DO SUL;2° DOSE;834
POPULINA;2° DOSE;820
JAMBEIRO;2° DOSE;797
ORINDIÚVA;2° DOSE;636
ÁGUAS DE SÃO PEDRO;2° DOSE;979
IPIGUÁ;2° DOSE;724
INDIANA;2° DOSE;878
IPEÚNA;2° DOSE;628
PIACATU;2° DOSE;829
CAIUÁ;2° DOSE;861
BRAÚNA;2° DOSE;882
APARECIDA D'OESTE;2° DOSE;873
CAMPINA DO MONTE ALEGRE;2° DOSE;809
ALFREDO MARCONDES;2° DOSE;963
COROADOS;2° DOSE;737
GUARANTÃ;2° DOSE;882
ITIRAPUÃ;2° DOSE;952
SANTA CRUZ DA CONCEIÇÃO;2° DOSE;990
PARDINHO;2° DOSE;827
RESTINGA;2° DOSE;753
ANHEMBI;2° DOSE;823
LAVÍNIA;2° DOSE;848
TACIBA;2° DOSE;796
VISTA ALEGRE DO ALTO;2° DOSE;920
DOBRADA;2° DOSE;853
RIVERSUL;2° DOSE;879
SILVEIRAS;2° DOSE;912
SANTO ANTÔNIO DO PINHAL;2° DOSE;911
TAIÚVA;2° DOSE;1073
ÁGUAS DE SANTA BÁRBARA;2° DOSE;918
SABINO;2° DOSE;1011
LAGOINHA;2° DOSE;943
COLÔMBIA;2° DOSE;891
TAIAÇU;2° DOSE;953
PARAÍSO;2° DOSE;948
ARANDU;2° DOSE;857
BARBOSA;2° DOSE;914
AMÉRICO DE CAMPOS;2° DOSE;1019
PEDRA BELA;2° DOSE;926
SÃO JOSÉ DA BELA VISTA;2° DOSE;955
AVAÍ;2° DOSE;1170
PAULICÉIA;2° DOSE;784
CLEMENTINA;2° DOSE;878
SANTO ANTÔNIO DO JARDIM;2° DOSE;986
QUINTANA;2° DOSE;968
TARABAI;2° DOSE;860
ORIENTE;2° DOSE;1041
SANTA LÚCIA;2° DOSE;820
NOVA CAMPINA;2° DOSE;779
JABORANDI;2° DOSE;1002
IACRI;2° DOSE;1032
MENDONÇA;2° DOSE;986
TUIUTI;2° DOSE;1054
GUATAPARÁ;2° DOSE;1019
FERNANDO PRESTES;2° DOSE;1183
JACI;2° DOSE;1086
ECHAPORÃ;2° DOSE;1111
PEREIRAS;2° DOSE;1078
IRAPUÃ;2° DOSE;1044
SALES;2° DOSE;982
TRÊS FRONTEIRAS;2° DOSE;1079
POLONI;2° DOSE;1072
IBIRAREMA;2° DOSE;1069
NOVA ALIANÇA;2° DOSE;1047
RIBEIRÃO GRANDE;2° DOSE;920
CRISTAIS PAULISTA;2° DOSE;1086
NUPORANGA;2° DOSE;1127
REGINÓPOLIS;2° DOSE;978
SANTA ALBERTINA;2° DOSE;1133
NATIVIDADE DA SERRA;2° DOSE;1120
SANTO ANTÔNIO DO ARACANGUÁ;2° DOSE;1063
CATIGUÁ;2° DOSE;974
PALMARES PAULISTA;2° DOSE;953
LINDÓIA;2° DOSE;1109
EUCLIDES DA CUNHA PAULISTA;2° DOSE;1034
BARRA DO TURVO;2° DOSE;1563
ICÉM;2° DOSE;1085
SÃO PEDRO DO TURVO;2° DOSE;1122
ITOBI;2° DOSE;1248
DUMONT;2° DOSE;1017
SANTO ANTÔNIO DA ALEGRIA;2° DOSE;1183
RIOLÂNDIA;2° DOSE;1248
IRAPURU;2° DOSE;1176
GÁLIA;2° DOSE;1320
RAFARD;2° DOSE;1152
MACAUBAL;2° DOSE;1254
SALTINHO;2° DOSE;1147
TAPIRAÍ;2° DOSE;1110
SUD MENNUCCI;2° DOSE;1188
AREIÓPOLIS;2° DOSE;1004
QUELUZ;2° DOSE;1330
SARAPUÍ;2° DOSE;1136
PAULO DE FARIA;2° DOSE;1402
TERRA ROXA;2° DOSE;1301
MONTE ALEGRE DO SUL;2° DOSE;1288
OURO VERDE;2° DOSE;1566
HERCULÂNDIA;2° DOSE;1273
ESTIVA GERBI;2° DOSE;1107
IGARATÁ;2° DOSE;1241
ROSEIRA;2° DOSE;1253
IEPÊ;2° DOSE;1267
ARIRANHA;2° DOSE;1306
RINCÃO;2° DOSE;1491
MANDURI;2° DOSE;1337
SALTO GRANDE;2° DOSE;1223
COSMORAMA;2° DOSE;1355
VARGEM;2° DOSE;1629
NOVA EUROPA;2° DOSE;1127
GUARACI;2° DOSE;1477
BOFETE;2° DOSE;1476
ÁGUAS DA PRATA;2° DOSE;1511
BILAC;2° DOSE;1457
GUARAÇAÍ;2° DOSE;1390
DOURADO;2° DOSE;1438
VALENTIM GENTIL;2° DOSE;1476
AVANHANDAVA;2° DOSE;1212
PORANGABA;2° DOSE;1520
AREALVA;2° DOSE;1550
CAJOBI;2° DOSE;1524
SERRA AZUL;2° DOSE;1295
BÁLSAMO;2° DOSE;1532
ESTRELA D'OESTE;2° DOSE;1549
GETULINA;2° DOSE;1474
GUAIÇARA;2° DOSE;1373
TORRINHA;2° DOSE;1640
BANANAL;2° DOSE;1803
OUROESTE;2° DOSE;1482
LUÍS ANTÔNIO;2° DOSE;1313
RINÓPOLIS;2° DOSE;1654
UCHOA;2° DOSE;1689
CANANÉIA;2° DOSE;1720
TAGUAÍ;2° DOSE;1450
SÃO BENTO DO SAPUCAÍ;2° DOSE;1716
SALES OLIVEIRA;2° DOSE;1734
URÂNIA;2° DOSE;1711
BOCAINA;2° DOSE;1478
SETE BARRAS;2° DOSE;1558
SÃO SEBASTIÃO DA GRAMA;2° DOSE;1677
IACANGA;2° DOSE;1602
PEDRO DE TOLEDO;2° DOSE;1650
PALMEIRA D'OESTE;2° DOSE;1756
CEDRAL;2° DOSE;1753
PALESTINA;2° DOSE;2052
PIRANGI;2° DOSE;1763
RIBEIRÃO BONITO;2° DOSE;1675
SÃO LUIZ DO PARAITINGA;2° DOSE;1709
NEVES PAULISTA;2° DOSE;1797
GUAREÍ;2° DOSE;1535
CHAVANTES;2° DOSE;1597
GENERAL SALGADO;2° DOSE;1911
PARAPUÃ;2° DOSE;1861
MORUNGABA;2° DOSE;1602
FLÓRIDA PAULISTA;2° DOSE;1810
ITAPUÍ;2° DOSE;1584
MINEIROS DO TIETÊ;2° DOSE;1627
VERA CRUZ;2° DOSE;1901
BERNARDINO DE CAMPOS;2° DOSE;2025
IPUÃ;2° DOSE;1686
CARDOSO;2° DOSE;2082
TAPIRATIBA;2° DOSE;1871
PACAEMBU;2° DOSE;2047
IBIRÁ;2° DOSE;1932
JOANÓPOLIS;2° DOSE;2020
ITIRAPINA;2° DOSE;1761
NHANDEARA;2° DOSE;2037
ILHA COMPRIDA;2° DOSE;1718
BOA ESPERANÇA DO SUL;2° DOSE;1676
ARAÇARIGUAMA;2° DOSE;1762
QUATÁ;2° DOSE;1758
ALUMÍNIO;2° DOSE;1790
TABAPUÃ;2° DOSE;1892
PIQUETE;2° DOSE;2042
TARUMÃ;2° DOSE;1525
PIRAPORA DO BOM JESUS;2° DOSE;1780
ELIAS FAUSTO;2° DOSE;1816
TABATINGA;2° DOSE;1897
SANTA BRANCA;2° DOSE;1982
SEVERÍNIA;2° DOSE;1729
IPAUSSU;2° DOSE;1818
HOLAMBRA;2° DOSE;1548
PATROCÍNIO PAULISTA;2° DOSE;1889
ITAPORANGA;2° DOSE;2179
ITARIRI;2° DOSE;2001
CHARQUEADA;2° DOSE;1948
MARACAÍ;2° DOSE;1941
POTIM;2° DOSE;1975
URUPÊS;2° DOSE;2142
SÃO LOURENÇO DA SERRA;2° DOSE;1682
PINHALZINHO;2° DOSE;2249
BURI;2° DOSE;2076
PANORAMA;2° DOSE;1985
JACUPIRANGA;2° DOSE;2056
RIBEIRÃO BRANCO;2° DOSE;1833
ENGENHEIRO COELHO;2° DOSE;1771
DIVINOLÂNDIA;2° DOSE;2282
FARTURA;2° DOSE;2546
SANTA ADÉLIA;2° DOSE;2275
PEDREGULHO;2° DOSE;2184
AURIFLAMA;2° DOSE;2353
DUARTINA;2° DOSE;2331
CESÁRIO LANGE;2° DOSE;1943
SÃO SIMÃO;2° DOSE;2258
ITATINGA;2° DOSE;1984
PARAIBUNA;2° DOSE;2369
SALESÓPOLIS;2° DOSE;2215
MACATUBA;2° DOSE;2211
PRADÓPOLIS;2° DOSE;1899
PIRATININGA;2° DOSE;2418
BORBOREMA;2° DOSE;2244
CAPELA DO ALTO;2° DOSE;2110
GUAPIARA;2° DOSE;2348
ALTINÓPOLIS;2° DOSE;2532
CACONDE;2° DOSE;2779
VIRADOURO;2° DOSE;2431
POTIRENDABA;2° DOSE;2520
TUPI PAULISTA;2° DOSE;3021
PINDORAMA;2° DOSE;2600
